,State,Abbreviation,Year,variable,value
4204,Pennsylvania,PA,1996,HPI Index,284.31
4205,Pennsylvania,PA,1997,HPI Index,288.25
4206,Pennsylvania,PA,1998,HPI Index,296.11
4207,Pennsylvania,PA,1999,HPI Index,303.52
4208,Pennsylvania,PA,2000,HPI Index,317.46
4209,Pennsylvania,PA,2001,HPI Index,336.05
4210,Pennsylvania,PA,2002,HPI Index,354.54
4211,Pennsylvania,PA,2003,HPI Index,370.68
4212,Pennsylvania,PA,2004,HPI Index,405.34
4213,Pennsylvania,PA,2005,HPI Index,451.51
4214,Pennsylvania,PA,2006,HPI Index,485.82
4215,Pennsylvania,PA,2007,HPI Index,497.79
4216,Pennsylvania,PA,2008,HPI Index,494.0
4217,Pennsylvania,PA,2009,HPI Index,477.79
4218,Pennsylvania,PA,2010,HPI Index,465.75
4219,Pennsylvania,PA,2011,HPI Index,454.6
4220,Pennsylvania,PA,2012,HPI Index,446.75
4221,Pennsylvania,PA,2013,HPI Index,450.22
4222,Pennsylvania,PA,2014,HPI Index,459.02
4223,Pennsylvania,PA,2015,HPI Index,469.07
4224,Pennsylvania,PA,2016,HPI Index,480.8
4225,Pennsylvania,PA,2017,HPI Index,497.71
4226,Pennsylvania,PA,2018,HPI Index,519.3
4227,Pennsylvania,PA,2019,HPI Index,539.21
4228,Pennsylvania,PA,2020,HPI Index,557.24
4229,Pennsylvania,PA,2021,HPI Index,611.76
4230,Rhode Island,RI,1975,HPI Index,100.0
4231,Rhode Island,RI,1976,HPI Index,103.78
4232,Rhode Island,RI,1977,HPI Index,111.87
4233,Rhode Island,RI,1978,HPI Index,126.79
4234,Rhode Island,RI,1979,HPI Index,140.54
4235,Rhode Island,RI,1980,HPI Index,153.54
4236,Rhode Island,RI,1981,HPI Index,163.35
4237,Rhode Island,RI,1982,HPI Index,165.66
4238,Rhode Island,RI,1983,HPI Index,178.2
4239,Rhode Island,RI,1984,HPI Index,192.28
4240,Rhode Island,RI,1985,HPI Index,213.39
4241,Rhode Island,RI,1986,HPI Index,253.2
4242,Rhode Island,RI,1987,HPI Index,318.69
4243,Rhode Island,RI,1988,HPI Index,368.53
4244,Rhode Island,RI,1989,HPI Index,383.72
4245,Rhode Island,RI,1990,HPI Index,378.13
4246,Rhode Island,RI,1991,HPI Index,363.74
4247,Rhode Island,RI,1992,HPI Index,355.72
4248,Rhode Island,RI,1993,HPI Index,352.35
4249,Rhode Island,RI,1994,HPI Index,346.65
4250,Rhode Island,RI,1995,HPI Index,345.44
4251,Rhode Island,RI,1996,HPI Index,348.33
4252,Rhode Island,RI,1997,HPI Index,350.8
4253,Rhode Island,RI,1998,HPI Index,361.53
4254,Rhode Island,RI,1999,HPI Index,375.64
4255,Rhode Island,RI,2000,HPI Index,420.15
4256,Rhode Island,RI,2001,HPI Index,466.24
4257,Rhode Island,RI,2002,HPI Index,532.27
4258,Rhode Island,RI,2003,HPI Index,590.35
4259,Rhode Island,RI,2004,HPI Index,697.43
4260,Rhode Island,RI,2005,HPI Index,796.42
4261,Rhode Island,RI,2006,HPI Index,828.2
4262,Rhode Island,RI,2007,HPI Index,808.36
4263,Rhode Island,RI,2008,HPI Index,750.54
4264,Rhode Island,RI,2009,HPI Index,679.04
4265,Rhode Island,RI,2010,HPI Index,648.85
4266,Rhode Island,RI,2011,HPI Index,618.8
4267,Rhode Island,RI,2012,HPI Index,595.99
4268,Rhode Island,RI,2013,HPI Index,595.07
4269,Rhode Island,RI,2014,HPI Index,613.41
4270,Rhode Island,RI,2015,HPI Index,640.64
4271,Rhode Island,RI,2016,HPI Index,671.12
4272,Rhode Island,RI,2017,HPI Index,710.79
4273,Rhode Island,RI,2018,HPI Index,755.3
4274,Rhode Island,RI,2019,HPI Index,788.78
4275,Rhode Island,RI,2020,HPI Index,823.32
4276,Rhode Island,RI,2021,HPI Index,933.02
4277,South Carolina,SC,1975,HPI Index,100.0
4278,South Carolina,SC,1976,HPI Index,105.48
4279,South Carolina,SC,1977,HPI Index,110.19
4280,South Carolina,SC,1978,HPI Index,121.47
4281,South Carolina,SC,1979,HPI Index,134.06
4282,South Carolina,SC,1980,HPI Index,147.37
4283,South Carolina,SC,1981,HPI Index,161.64
4284,South Carolina,SC,1982,HPI Index,167.75
4285,South Carolina,SC,1983,HPI Index,171.74
4286,South Carolina,SC,1984,HPI Index,177.4
4287,South Carolina,SC,1985,HPI Index,183.82
4288,South Carolina,SC,1986,HPI Index,189.82
4289,South Carolina,SC,1987,HPI Index,197.0
4290,South Carolina,SC,1988,HPI Index,205.58
4291,South Carolina,SC,1989,HPI Index,213.41
4292,South Carolina,SC,1990,HPI Index,219.61
4293,South Carolina,SC,1991,HPI Index,224.65
4294,South Carolina,SC,1992,HPI Index,229.18
4295,South Carolina,SC,1993,HPI Index,232.92
4296,South Carolina,SC,1994,HPI Index,238.15
4297,South Carolina,SC,1995,HPI Index,247.14
4298,South Carolina,SC,1996,HPI Index,256.82
4299,South Carolina,SC,1997,HPI Index,267.96
4300,South Carolina,SC,1998,HPI Index,279.57
4301,South Carolina,SC,1999,HPI Index,292.41
4302,South Carolina,SC,2000,HPI Index,307.97
4303,South Carolina,SC,2001,HPI Index,323.28
4304,South Carolina,SC,2002,HPI Index,332.0
4305,South Carolina,SC,2003,HPI Index,338.39
4306,South Carolina,SC,2004,HPI Index,351.98
4307,South Carolina,SC,2005,HPI Index,377.19
4308,South Carolina,SC,2006,HPI Index,404.86
4309,South Carolina,SC,2007,HPI Index,421.27
4310,South Carolina,SC,2008,HPI Index,423.55
4311,South Carolina,SC,2009,HPI Index,411.21
4312,South Carolina,SC,2010,HPI Index,388.92
4313,South Carolina,SC,2011,HPI Index,373.5
4314,South Carolina,SC,2012,HPI Index,365.95
4315,South Carolina,SC,2013,HPI Index,368.09
4316,South Carolina,SC,2014,HPI Index,378.86
4317,South Carolina,SC,2015,HPI Index,395.56
4318,South Carolina,SC,2016,HPI Index,414.13
4319,South Carolina,SC,2017,HPI Index,436.45
4320,South Carolina,SC,2018,HPI Index,462.24
4321,South Carolina,SC,2019,HPI Index,484.81
4322,South Carolina,SC,2020,HPI Index,500.6
4323,South Carolina,SC,2021,HPI Index,556.93
4324,South Dakota,SD,1975,HPI Index,100.0
4325,South Dakota,SD,1976,HPI Index,103.34
4326,South Dakota,SD,1977,HPI Index,113.85
4327,South Dakota,SD,1978,HPI Index,128.42
4328,South Dakota,SD,1979,HPI Index,143.38
4329,South Dakota,SD,1980,HPI Index,150.57
4330,South Dakota,SD,1981,HPI Index,146.01
4331,South Dakota,SD,1982,HPI Index,164.06
4332,South Dakota,SD,1983,HPI Index,153.37
4333,South Dakota,SD,1984,HPI Index,173.93
4334,South Dakota,SD,1985,HPI Index,172.27
4335,South Dakota,SD,1986,HPI Index,177.61
4336,South Dakota,SD,1987,HPI Index,180.79
4337,South Dakota,SD,1988,HPI Index,177.65
4338,South Dakota,SD,1989,HPI Index,183.38
4339,South Dakota,SD,1990,HPI Index,191.34
4340,South Dakota,SD,1991,HPI Index,199.45
4341,South Dakota,SD,1992,HPI Index,209.19
4342,South Dakota,SD,1993,HPI Index,222.72
4343,South Dakota,SD,1994,HPI Index,236.44
4344,South Dakota,SD,1995,HPI Index,248.47
4345,South Dakota,SD,1996,HPI Index,257.06
4346,South Dakota,SD,1997,HPI Index,267.86
4347,South Dakota,SD,1998,HPI Index,276.07
4348,South Dakota,SD,1999,HPI Index,284.93
4349,South Dakota,SD,2000,HPI Index,298.74
4350,South Dakota,SD,2001,HPI Index,311.08
4351,South Dakota,SD,2002,HPI Index,321.66
4352,South Dakota,SD,2003,HPI Index,329.45
4353,South Dakota,SD,2004,HPI Index,346.84
4354,South Dakota,SD,2005,HPI Index,370.35
4355,South Dakota,SD,2006,HPI Index,387.89
4356,South Dakota,SD,2007,HPI Index,401.62
4357,South Dakota,SD,2008,HPI Index,410.33
4358,South Dakota,SD,2009,HPI Index,410.06
4359,South Dakota,SD,2010,HPI Index,404.99
4360,South Dakota,SD,2011,HPI Index,404.4
4361,South Dakota,SD,2012,HPI Index,408.83
4362,South Dakota,SD,2013,HPI Index,421.36
4363,South Dakota,SD,2014,HPI Index,435.42
4364,South Dakota,SD,2015,HPI Index,450.48
4365,South Dakota,SD,2016,HPI Index,470.68
4366,South Dakota,SD,2017,HPI Index,493.68
4367,South Dakota,SD,2018,HPI Index,516.55
4368,South Dakota,SD,2019,HPI Index,538.29
4369,South Dakota,SD,2020,HPI Index,553.91
4370,South Dakota,SD,2021,HPI Index,613.98
4371,Tennessee,TN,1975,HPI Index,100.0
4372,Tennessee,TN,1976,HPI Index,102.78
4373,Tennessee,TN,1977,HPI Index,112.26
4374,Tennessee,TN,1978,HPI Index,125.4
4375,Tennessee,TN,1979,HPI Index,135.96
4376,Tennessee,TN,1980,HPI Index,146.46
4377,Tennessee,TN,1981,HPI Index,152.19
4378,Tennessee,TN,1982,HPI Index,151.52
4379,Tennessee,TN,1983,HPI Index,164.79
4380,Tennessee,TN,1984,HPI Index,169.19
4381,Tennessee,TN,1985,HPI Index,181.03
4382,Tennessee,TN,1986,HPI Index,190.79
4383,Tennessee,TN,1987,HPI Index,201.53
4384,Tennessee,TN,1988,HPI Index,208.08
4385,Tennessee,TN,1989,HPI Index,210.99
4386,Tennessee,TN,1990,HPI Index,211.99
4387,Tennessee,TN,1991,HPI Index,213.9
4388,Tennessee,TN,1992,HPI Index,218.68
4389,Tennessee,TN,1993,HPI Index,224.4
4390,Tennessee,TN,1994,HPI Index,234.48
4391,Tennessee,TN,1995,HPI Index,248.99
4392,Tennessee,TN,1996,HPI Index,260.41
4393,Tennessee,TN,1997,HPI Index,272.37
4394,Tennessee,TN,1998,HPI Index,283.16
4395,Tennessee,TN,1999,HPI Index,291.98
4396,Tennessee,TN,2000,HPI Index,301.8
4397,Tennessee,TN,2001,HPI Index,313.07
4398,Tennessee,TN,2002,HPI Index,320.12
4399,Tennessee,TN,2003,HPI Index,325.69
4400,Tennessee,TN,2004,HPI Index,337.39
4401,Tennessee,TN,2005,HPI Index,358.86
4402,Tennessee,TN,2006,HPI Index,384.27
4403,Tennessee,TN,2007,HPI Index,399.75
4404,Tennessee,TN,2008,HPI Index,400.37
4405,Tennessee,TN,2009,HPI Index,390.62
4406,Tennessee,TN,2010,HPI Index,376.93
4407,Tennessee,TN,2011,HPI Index,366.95
4408,Tennessee,TN,2012,HPI Index,363.17
4409,Tennessee,TN,2013,HPI Index,368.74
4410,Tennessee,TN,2014,HPI Index,384.0
4411,Tennessee,TN,2015,HPI Index,400.43
4412,Tennessee,TN,2016,HPI Index,422.62
4413,Tennessee,TN,2017,HPI Index,451.98
4414,Tennessee,TN,2018,HPI Index,483.22
4415,Tennessee,TN,2019,HPI Index,509.45
4416,Tennessee,TN,2020,HPI Index,529.85
4417,Tennessee,TN,2021,HPI Index,601.36
4418,Texas,TX,1975,HPI Index,100.0
4419,Texas,TX,1976,HPI Index,108.12
4420,Texas,TX,1977,HPI Index,121.53
4421,Texas,TX,1978,HPI Index,138.37
4422,Texas,TX,1979,HPI Index,160.57
4423,Texas,TX,1980,HPI Index,178.62
4424,Texas,TX,1981,HPI Index,193.01
4425,Texas,TX,1982,HPI Index,208.2
4426,Texas,TX,1983,HPI Index,217.12
4427,Texas,TX,1984,HPI Index,220.29
4428,Texas,TX,1985,HPI Index,219.09
4429,Texas,TX,1986,HPI Index,220.97
4430,Texas,TX,1987,HPI Index,208.11
4431,Texas,TX,1988,HPI Index,195.26
4432,Texas,TX,1989,HPI Index,197.1
4433,Texas,TX,1990,HPI Index,199.78
4434,Texas,TX,1991,HPI Index,203.8
4435,Texas,TX,1992,HPI Index,209.69
4436,Texas,TX,1993,HPI Index,214.31
4437,Texas,TX,1994,HPI Index,218.55
4438,Texas,TX,1995,HPI Index,221.94
4439,Texas,TX,1996,HPI Index,227.0
4440,Texas,TX,1997,HPI Index,231.8
4441,Texas,TX,1998,HPI Index,241.53
4442,Texas,TX,1999,HPI Index,253.01
4443,Texas,TX,2000,HPI Index,270.24
4444,Texas,TX,2001,HPI Index,285.83
4445,Texas,TX,2002,HPI Index,294.59
4446,Texas,TX,2003,HPI Index,300.46
4447,Texas,TX,2004,HPI Index,306.97
4448,Texas,TX,2005,HPI Index,320.4
4449,Texas,TX,2006,HPI Index,338.72
4450,Texas,TX,2007,HPI Index,354.6
4451,Texas,TX,2008,HPI Index,359.52
4452,Texas,TX,2009,HPI Index,358.0
4453,Texas,TX,2010,HPI Index,352.97
4454,Texas,TX,2011,HPI Index,348.2
4455,Texas,TX,2012,HPI Index,351.26
4456,Texas,TX,2013,HPI Index,365.69
4457,Texas,TX,2014,HPI Index,393.28
4458,Texas,TX,2015,HPI Index,419.39
4459,Texas,TX,2016,HPI Index,448.32
4460,Texas,TX,2017,HPI Index,479.66
4461,Texas,TX,2018,HPI Index,508.04
4462,Texas,TX,2019,HPI Index,530.81
4463,Texas,TX,2020,HPI Index,546.27
4464,Texas,TX,2021,HPI Index,612.54
4465,Utah,UT,1975,HPI Index,100.0
4466,Utah,UT,1976,HPI Index,111.39
4467,Utah,UT,1977,HPI Index,127.29
4468,Utah,UT,1978,HPI Index,149.4
4469,Utah,UT,1979,HPI Index,171.8
4470,Utah,UT,1980,HPI Index,179.94
4471,Utah,UT,1981,HPI Index,195.06
4472,Utah,UT,1982,HPI Index,201.37
4473,Utah,UT,1983,HPI Index,202.48
4474,Utah,UT,1984,HPI Index,202.97
4475,Utah,UT,1985,HPI Index,207.51
4476,Utah,UT,1986,HPI Index,209.63
4477,Utah,UT,1987,HPI Index,205.93
4478,Utah,UT,1988,HPI Index,199.74
4479,Utah,UT,1989,HPI Index,204.08
4480,Utah,UT,1990,HPI Index,210.75
4481,Utah,UT,1991,HPI Index,222.19
4482,Utah,UT,1992,HPI Index,233.35
4483,Utah,UT,1993,HPI Index,258.42
4484,Utah,UT,1994,HPI Index,292.59
4485,Utah,UT,1995,HPI Index,333.12
4486,Utah,UT,1996,HPI Index,355.91
4487,Utah,UT,1997,HPI Index,379.08
4488,Utah,UT,1998,HPI Index,393.1
4489,Utah,UT,1999,HPI Index,398.46
4490,Utah,UT,2000,HPI Index,404.73
4491,Utah,UT,2001,HPI Index,418.21
4492,Utah,UT,2002,HPI Index,421.61
4493,Utah,UT,2003,HPI Index,423.19
4494,Utah,UT,2004,HPI Index,434.7
4495,Utah,UT,2005,HPI Index,477.02
4496,Utah,UT,2006,HPI Index,551.66
4497,Utah,UT,2007,HPI Index,615.39
4498,Utah,UT,2008,HPI Index,611.89
4499,Utah,UT,2009,HPI Index,559.62
4500,Utah,UT,2010,HPI Index,517.82
4501,Utah,UT,2011,HPI Index,489.86
4502,Utah,UT,2012,HPI Index,494.2
4503,Utah,UT,2013,HPI Index,526.18
4504,Utah,UT,2014,HPI Index,562.01
4505,Utah,UT,2015,HPI Index,588.43
4506,Utah,UT,2016,HPI Index,632.34
4507,Utah,UT,2017,HPI Index,687.83
4508,Utah,UT,2018,HPI Index,749.38
4509,Utah,UT,2019,HPI Index,804.67
4510,Utah,UT,2020,HPI Index,847.05
4511,Utah,UT,2021,HPI Index,1001.31
4512,Vermont,VT,1975,HPI Index,100.0
4513,Vermont,VT,1976,HPI Index,104.69
4514,Vermont,VT,1977,HPI Index,111.42
4515,Vermont,VT,1978,HPI Index,129.04
4516,Vermont,VT,1979,HPI Index,133.29
4517,Vermont,VT,1980,HPI Index,148.69
4518,Vermont,VT,1981,HPI Index,154.26
4519,Vermont,VT,1982,HPI Index,156.94
4520,Vermont,VT,1983,HPI Index,163.13
4521,Vermont,VT,1984,HPI Index,178.26
4522,Vermont,VT,1985,HPI Index,191.14
4523,Vermont,VT,1986,HPI Index,207.67
4524,Vermont,VT,1987,HPI Index,232.93
4525,Vermont,VT,1988,HPI Index,269.47
4526,Vermont,VT,1989,HPI Index,291.7
4527,Vermont,VT,1990,HPI Index,294.28
4528,Vermont,VT,1991,HPI Index,288.93
4529,Vermont,VT,1992,HPI Index,288.71
4530,Vermont,VT,1993,HPI Index,289.21
4531,Vermont,VT,1994,HPI Index,289.98
4532,Vermont,VT,1995,HPI Index,292.27
4533,Vermont,VT,1996,HPI Index,295.13
4534,Vermont,VT,1997,HPI Index,297.37
4535,Vermont,VT,1998,HPI Index,303.03
4536,Vermont,VT,1999,HPI Index,315.21
4537,Vermont,VT,2000,HPI Index,342.13
4538,Vermont,VT,2001,HPI Index,364.31
4539,Vermont,VT,2002,HPI Index,386.05
4540,Vermont,VT,2003,HPI Index,406.33
4541,Vermont,VT,2004,HPI Index,457.5
4542,Vermont,VT,2005,HPI Index,520.88
4543,Vermont,VT,2006,HPI Index,561.5
4544,Vermont,VT,2007,HPI Index,573.43
4545,Vermont,VT,2008,HPI Index,572.67
4546,Vermont,VT,2009,HPI Index,554.91
4547,Vermont,VT,2010,HPI Index,544.9
4548,Vermont,VT,2011,HPI Index,539.08
4549,Vermont,VT,2012,HPI Index,535.67
4550,Vermont,VT,2013,HPI Index,533.8
4551,Vermont,VT,2014,HPI Index,535.5
4552,Vermont,VT,2015,HPI Index,543.76
4553,Vermont,VT,2016,HPI Index,549.85
4554,Vermont,VT,2017,HPI Index,563.71
4555,Vermont,VT,2018,HPI Index,582.39
4556,Vermont,VT,2019,HPI Index,603.2
4557,Vermont,VT,2020,HPI Index,624.31
4558,Vermont,VT,2021,HPI Index,699.17
4559,Virginia,VA,1975,HPI Index,100.0
4560,Virginia,VA,1976,HPI Index,103.52
4561,Virginia,VA,1977,HPI Index,112.2
4562,Virginia,VA,1978,HPI Index,124.98
4563,Virginia,VA,1979,HPI Index,136.96
4564,Virginia,VA,1980,HPI Index,152.04
4565,Virginia,VA,1981,HPI Index,159.29
4566,Virginia,VA,1982,HPI Index,160.39
4567,Virginia,VA,1983,HPI Index,176.26
4568,Virginia,VA,1984,HPI Index,184.43
4569,Virginia,VA,1985,HPI Index,194.1
4570,Virginia,VA,1986,HPI Index,203.26
4571,Virginia,VA,1987,HPI Index,219.96
4572,Virginia,VA,1988,HPI Index,250.66
4573,Virginia,VA,1989,HPI Index,271.06
4574,Virginia,VA,1990,HPI Index,273.71
4575,Virginia,VA,1991,HPI Index,272.37
4576,Virginia,VA,1992,HPI Index,274.93
4577,Virginia,VA,1993,HPI Index,275.57
4578,Virginia,VA,1994,HPI Index,277.7
4579,Virginia,VA,1995,HPI Index,281.73
4580,Virginia,VA,1996,HPI Index,286.79
4581,Virginia,VA,1997,HPI Index,292.68
4582,Virginia,VA,1998,HPI Index,298.9
4583,Virginia,VA,1999,HPI Index,312.14
4584,Virginia,VA,2000,HPI Index,337.84
4585,Virginia,VA,2001,HPI Index,364.99
4586,Virginia,VA,2002,HPI Index,393.12
4587,Virginia,VA,2003,HPI Index,415.34
4588,Virginia,VA,2004,HPI Index,471.81
4589,Virginia,VA,2005,HPI Index,561.23
4590,Virginia,VA,2006,HPI Index,619.44
4591,Virginia,VA,2007,HPI Index,631.45
4592,Virginia,VA,2008,HPI Index,602.76
4593,Virginia,VA,2009,HPI Index,563.16
4594,Virginia,VA,2010,HPI Index,539.16
4595,Virginia,VA,2011,HPI Index,523.79
4596,Virginia,VA,2012,HPI Index,517.73
4597,Virginia,VA,2013,HPI Index,524.49
4598,Virginia,VA,2014,HPI Index,540.64
4599,Virginia,VA,2015,HPI Index,553.77
4600,Virginia,VA,2016,HPI Index,566.44
4601,Virginia,VA,2017,HPI Index,584.49
4602,Virginia,VA,2018,HPI Index,605.92
4603,Virginia,VA,2019,HPI Index,629.12
4604,Virginia,VA,2020,HPI Index,649.68
4605,Virginia,VA,2021,HPI Index,710.99
4606,Washington,WA,1975,HPI Index,100.0
4607,Washington,WA,1976,HPI Index,111.72
4608,Washington,WA,1977,HPI Index,129.58
4609,Washington,WA,1978,HPI Index,156.65
4610,Washington,WA,1979,HPI Index,180.13
4611,Washington,WA,1980,HPI Index,197.27
4612,Washington,WA,1981,HPI Index,204.33
4613,Washington,WA,1982,HPI Index,185.53
4614,Washington,WA,1983,HPI Index,205.86
4615,Washington,WA,1984,HPI Index,211.8
4616,Washington,WA,1985,HPI Index,216.14
4617,Washington,WA,1986,HPI Index,220.84
4618,Washington,WA,1987,HPI Index,227.03
4619,Washington,WA,1988,HPI Index,240.5
4620,Washington,WA,1989,HPI Index,276.85
4621,Washington,WA,1990,HPI Index,328.56
4622,Washington,WA,1991,HPI Index,349.8
4623,Washington,WA,1992,HPI Index,359.91
4624,Washington,WA,1993,HPI Index,372.2
4625,Washington,WA,1994,HPI Index,387.33
4626,Washington,WA,1995,HPI Index,403.33
4627,Washington,WA,1996,HPI Index,413.76
4628,Washington,WA,1997,HPI Index,431.45
4629,Washington,WA,1998,HPI Index,455.26
4630,Washington,WA,1999,HPI Index,475.95
4631,Washington,WA,2000,HPI Index,506.1
4632,Washington,WA,2001,HPI Index,532.66
4633,Washington,WA,2002,HPI Index,552.39
4634,Washington,WA,2003,HPI Index,567.14
4635,Washington,WA,2004,HPI Index,617.36
4636,Washington,WA,2005,HPI Index,717.87
4637,Washington,WA,2006,HPI Index,827.29
4638,Washington,WA,2007,HPI Index,882.32
4639,Washington,WA,2008,HPI Index,866.22
4640,Washington,WA,2009,HPI Index,783.83
4641,Washington,WA,2010,HPI Index,723.19
4642,Washington,WA,2011,HPI Index,676.38
4643,Washington,WA,2012,HPI Index,659.84
4644,Washington,WA,2013,HPI Index,691.55
4645,Washington,WA,2014,HPI Index,747.31
4646,Washington,WA,2015,HPI Index,800.7
4647,Washington,WA,2016,HPI Index,885.81
4648,Washington,WA,2017,HPI Index,975.07
4649,Washington,WA,2018,HPI Index,1063.6
4650,Washington,WA,2019,HPI Index,1123.61
4651,Washington,WA,2020,HPI Index,1178.65
4652,Washington,WA,2021,HPI Index,1345.91
4653,West Virginia,WV,1975,HPI Index,100.0
4654,West Virginia,WV,1976,HPI Index,101.16
4655,West Virginia,WV,1977,HPI Index,127.82
4656,West Virginia,WV,1978,HPI Index,131.19
4657,West Virginia,WV,1979,HPI Index,139.98
4658,West Virginia,WV,1980,HPI Index,159.28
4659,West Virginia,WV,1981,HPI Index,157.55
4660,West Virginia,WV,1982,HPI Index,125.95
4661,West Virginia,WV,1983,HPI Index,149.44
4662,West Virginia,WV,1984,HPI Index,148.69
4663,West Virginia,WV,1985,HPI Index,146.46
4664,West Virginia,WV,1986,HPI Index,151.71
4665,West Virginia,WV,1987,HPI Index,153.11
4666,West Virginia,WV,1988,HPI Index,154.48
4667,West Virginia,WV,1989,HPI Index,159.46
4668,West Virginia,WV,1990,HPI Index,162.99
4669,West Virginia,WV,1991,HPI Index,168.76
4670,West Virginia,WV,1992,HPI Index,173.91
4671,West Virginia,WV,1993,HPI Index,181.41
4672,West Virginia,WV,1994,HPI Index,190.89
4673,West Virginia,WV,1995,HPI Index,198.96
4674,West Virginia,WV,1996,HPI Index,205.77
4675,West Virginia,WV,1997,HPI Index,212.53
4676,West Virginia,WV,1998,HPI Index,219.8
4677,West Virginia,WV,1999,HPI Index,224.13
4678,West Virginia,WV,2000,HPI Index,229.7
4679,West Virginia,WV,2001,HPI Index,238.5
4680,West Virginia,WV,2002,HPI Index,244.03
4681,West Virginia,WV,2003,HPI Index,249.01
4682,West Virginia,WV,2004,HPI Index,262.21
4683,West Virginia,WV,2005,HPI Index,286.32
4684,West Virginia,WV,2006,HPI Index,301.16
4685,West Virginia,WV,2007,HPI Index,306.7
4686,West Virginia,WV,2008,HPI Index,305.05
4687,West Virginia,WV,2009,HPI Index,295.84
4688,West Virginia,WV,2010,HPI Index,290.41
4689,West Virginia,WV,2011,HPI Index,285.87
4690,West Virginia,WV,2012,HPI Index,283.88
4691,West Virginia,WV,2013,HPI Index,287.78
4692,West Virginia,WV,2014,HPI Index,295.18
4693,West Virginia,WV,2015,HPI Index,300.37
4694,West Virginia,WV,2016,HPI Index,306.25
4695,West Virginia,WV,2017,HPI Index,309.1
4696,West Virginia,WV,2018,HPI Index,316.9
4697,West Virginia,WV,2019,HPI Index,323.51
4698,West Virginia,WV,2020,HPI Index,331.14
4699,West Virginia,WV,2021,HPI Index,357.19
4700,Wisconsin,WI,1975,HPI Index,100.0
4701,Wisconsin,WI,1976,HPI Index,103.55
4702,Wisconsin,WI,1977,HPI Index,119.03
4703,Wisconsin,WI,1978,HPI Index,137.99
4704,Wisconsin,WI,1979,HPI Index,153.49
4705,Wisconsin,WI,1980,HPI Index,159.98
4706,Wisconsin,WI,1981,HPI Index,156.5
4707,Wisconsin,WI,1982,HPI Index,153.3
4708,Wisconsin,WI,1983,HPI Index,166.95
4709,Wisconsin,WI,1984,HPI Index,168.53
4710,Wisconsin,WI,1985,HPI Index,172.32
4711,Wisconsin,WI,1986,HPI Index,176.35
4712,Wisconsin,WI,1987,HPI Index,179.18
4713,Wisconsin,WI,1988,HPI Index,190.2
4714,Wisconsin,WI,1989,HPI Index,201.53
4715,Wisconsin,WI,1990,HPI Index,211.38
4716,Wisconsin,WI,1991,HPI Index,220.4
4717,Wisconsin,WI,1992,HPI Index,229.1
4718,Wisconsin,WI,1993,HPI Index,239.41
4719,Wisconsin,WI,1994,HPI Index,255.87
4720,Wisconsin,WI,1995,HPI Index,275.94
4721,Wisconsin,WI,1996,HPI Index,286.0
4722,Wisconsin,WI,1997,HPI Index,299.07
4723,Wisconsin,WI,1998,HPI Index,307.69
4724,Wisconsin,WI,1999,HPI Index,321.65
4725,Wisconsin,WI,2000,HPI Index,342.26
4726,Wisconsin,WI,2001,HPI Index,359.9
4727,Wisconsin,WI,2002,HPI Index,373.8
4728,Wisconsin,WI,2003,HPI Index,386.03
4729,Wisconsin,WI,2004,HPI Index,414.62
4730,Wisconsin,WI,2005,HPI Index,448.55
4731,Wisconsin,WI,2006,HPI Index,464.25
4732,Wisconsin,WI,2007,HPI Index,469.3
4733,Wisconsin,WI,2008,HPI Index,463.48
4734,Wisconsin,WI,2009,HPI Index,445.87
4735,Wisconsin,WI,2010,HPI Index,427.34
4736,Wisconsin,WI,2011,HPI Index,413.54
4737,Wisconsin,WI,2012,HPI Index,406.41
4738,Wisconsin,WI,2013,HPI Index,405.66
4739,Wisconsin,WI,2014,HPI Index,412.53
4740,Wisconsin,WI,2015,HPI Index,424.01
4741,Wisconsin,WI,2016,HPI Index,440.97
4742,Wisconsin,WI,2017,HPI Index,463.3
4743,Wisconsin,WI,2018,HPI Index,488.72
4744,Wisconsin,WI,2019,HPI Index,511.67
4745,Wisconsin,WI,2020,HPI Index,524.45
4746,Wisconsin,WI,2021,HPI Index,575.88
4747,Wyoming,WY,1975,HPI Index,100.0
4748,Wyoming,WY,1976,HPI Index,116.46
4749,Wyoming,WY,1977,HPI Index,133.46
4750,Wyoming,WY,1978,HPI Index,153.4
4751,Wyoming,WY,1979,HPI Index,188.06
4752,Wyoming,WY,1980,HPI Index,199.27
4753,Wyoming,WY,1981,HPI Index,225.8
4754,Wyoming,WY,1982,HPI Index,229.02
4755,Wyoming,WY,1983,HPI Index,211.79
4756,Wyoming,WY,1984,HPI Index,199.08
4757,Wyoming,WY,1985,HPI Index,192.18
4758,Wyoming,WY,1986,HPI Index,191.64
4759,Wyoming,WY,1987,HPI Index,175.21
4760,Wyoming,WY,1988,HPI Index,160.79
4761,Wyoming,WY,1989,HPI Index,168.25
